text,size
tall,3
task,3
technology,3
television,3
tells,3
ten,3
tests,3
thank,3
thibodeau,3
thoughts,3
throwing,3
thunderous,3
ticket,3
tiebreaker,3
tipoff,3
tom,3
ton,3
tone,3
topped,3
topseeded,3
tossed,3
towel,3
town,3
track,3
traded,3
trades,3
tradition,3
trailer,3
transfer,3
trap,3
treatment,3
triumph,3
troy,3
trust,3
truth,3
turner,3
turns,3
tweet,3
tweets,3
twists,3
tying,3
unable,3
uncle,3
underdogs,3
understanding,3
understands,3
understood,3
undrafted,3
unfair,3
uninterrupted,3
upcoming,3
urged,3
utahs,3
valley,3
vegetarians,3
versatile,3
versus,3
villains,3
violence,3
visible,3
visits,3
vucevic,3
waived,3
walkers,3
wanting,3
warmup,3
warrior,3
weapons,3
wear,3
wearing,3
weather,3
wed,3
wild,3
wilson,3
wilt,3
wind,3
winding,3
windmill,3
wing,3
woodtv,3
wouldve,3
wrights,3
written,3
yelling,3
abandoned,2
absurd,2
abuse,2
accept,2
accurate,2
achieved,2
acknowledge,2
acknowledging,2
acrobatic,2
actions,2
activity,2
adapted,2
addressed,2
adjust,2
admit,2
adopted,2
advance,2
advantages,2
adversity,2
afloat,2
afraid,2
africanamerican,2
aftermath,2
ages,2
aging,2
aired,2
akron,2
ala,2
align,2
allow,2
alsorans,2
americans,2
amounted,2
analysts,2
angry,2
anita,2
annually,2
anomaly,2
answers,2
antetokounmpo,2
antidrug,2
anxiety,2
anytime,2
anywhere,2
apartment,2
app,2
applaud,2
apples,2
applying,2
areas,2
arguably,2
argued,2
arguments,2
arizonas,2
arriving,2
art,2
artis,2
ascent,2
asks,2
aspect,2
assessed,2
astounding,2
atlantic,2
attempted,2
attitude,2
attorneys,2
attributed,2
auburn,2
auerbach,2
augmented,2
augustin,2
avoided,2
avoiding,2
await,2
aware,2
awkward,2
azubuike,2
babe,2
backed,2
backs,2
backups,2
bar,2
barber,2
barkleys,2
barrier,2
barry,2
battled,2
baylor,2
beal,2
beats,2
beginning,2
behalf,2
beilein,2
belief,2
believin,2
belong,2
belonged,2
belonging,2
belongs,2
belt,2
benefited,2
benefits,2
bet,2
bigger,2
birds,2
blamed,2
blantons,2
blend,2
blew,2
blowhard,2
blows,2
bob,2
bobby,2
boca,2
bodies,2
boeheim,2
bogut,2
bojan,2
bolting,2
bond,2
book,2
booth,2
border,2
born,2
bosh,2
bosnia,2
bothered,2
bottom,2
bought,2
bounce,2
bounced,2
bounces,2
bowl,2
bowling,2
boycotts,2
boys,2
bracing,2
brackets,2
bradley,2
brand,2
bread,2
breaks,2
breathe,2
brian,2
brief,2
brilliance,2
brings,2
bro,2
bromwich,2
bronze,2
bros,2
brotherhood,2
brutality,2
buddy,2
burgers,2
buried,2
butler,2
butter,2
buy,2
buying,2
cal,2
caliber,2
calm,2
camera,2
camp,2
campus,2
canada,2
cardiac,2
cared,2
careerbest,2
carey,2
caring,2
carries,2
cars,2
cases,2
cash,2
casual,2
cats,2
cavswarriors,2
celebrated,2
cell,2
ceo,2
challenging,2
champ,2
champagne,2
channing,2
chanting,2
charged,2
charts,2
cheering,2
chef,2
chickenpox,2
child,2
china,2
chinese,2
chippy,2
choices,2
christie,2
circle,2
circumstances,2
cities,2
citing,2
civil,2
claiming,2
clearer,2
closely,2
closest,2
clubs,2
clutch,2
clutches,2
coalition,2
coast,2
cofounded,2
cohle,2
cole,2
collapsing,2
collateral,2
collect,2
collection,2
collective,2
collided,2
column,2
comcmqdtkx,2
comefrombehind,2
comghaozby,2
comparison,2
competing,2
competitively,2
concepts,2
conclude,2
conclusion,2
concourse,2
confetti,2
confrontation,2
conley,2
connecticut,2
consistency,2
constant,2
contender,2
contested,2
contests,2
contributing,2
convention,2
cooked,2
cope,2
corruption,2
courts,2
cover,2
crawl,2
creations,2
crimson,2
croatian,2
cruel,2
cube,2
curtis,2
cusp,2
cuyahoga,2
cyborg,2
cycle,2
dab,2
dad,2
dahlberg,2
dahntay,2
dance,2
dantoni,2
darius,2
dash,2
data,2
dates,2
davidson,2
dead,2
deadly,2
deadpan,2
decade,2
decent,2
deciding,2
deck,2
decline,2
declined,2
defeated,2
defender,2
deleted,2
dell,2
democracy,2
demonstrated,2
dependable,2
describes,2
desirable,2
desk,2
desperately,2
detail,2
details,2
devastating,2
developed,2
developing,2
dial,2
difficulties,2
dimaggio,2
dino,2
dire,2
directly,2
directors,2
disappearing,2
disbelief,2
disclosed,2
disease,2
disheartened,2
disheartening,2
disparity,2
disrupt,2
distance,2
diversity,2
diving,2
doeverything,2
dog,2
dogs,2
dominate,2
donald,2
donning,2
door,2
doors,2
doubling,2
doubters,2
doubts,2
doug,2
drafting,2
dragging,2
dragic,2
drained,2
drawn,2
driven,2
driverless,2
drives,2
dropping,2
drubbing,2
dukes,2
dumars,2
dunked,2
dunking,2
durability,2
dwane,2
eagles,2
easiest,2
eddy,2
editors,2
edt,2
educational,2
edwards,2
effect,2
effective,2
efficient,2
ego,2
egregious,2
eighttime,2
elgin,2
eligibility,2
elusive,2
emphasis,2
emphatic,2
employed,2
encompassed,2
encouraging,2
engaged,2
engineered,2
enthralled,2
entirety,2
envision,2
envy,2
equal,2
equivalent,2
eras,2
erase,2
error,2
espns,2
estimation,2
european,2
evaluated,2
evaluation,2
evan,2
event,2
everywhere,2
examiner,2
exceed,2
exchanging,2
exhausting,2
expanded,2
expectation,2
expired,2
express,2
extending,2
extra,2
extracurriculars,2
exuberant,2
facility,2
fadeaway,2
fallen,2
falls,2
famers,2
fantastic,2
fargo,2
fascinating,2
fearsome,2
features,2
featuring,2
feb,2
february,2
feed,2
fencing,2
fending,2
ferocious,2
figurative,2
film,2
films,2
finalist,2
finalists,2
financial,2
firepower,2
firstplace,2
fla,2
flair,2
flat,2
flight,2
focused,2
focusing,2
followup,2
footers,2
forecast,2
formidable,2
fort,2
forth,2
fortnite,2
fortune,2
fortunes,2
forwards,2
fouled,2
fourgame,2
fournier,2
fourrecord,2
fourthquarter,2
fratello,2
fred,2
freeagent,2
freeflowing,2
frontcourt,2
frye,2
fueled,2
funk,2
furious,2
gaden,2
gain,2
gamer,2
gasol,2
gates,2
gather,2
gaudio,2
gay,2
generally,2
generate,2
geometry,2
giannis,2
gifted,2
gillespie,2
ginobili,2
giri,2
gives,2
givony,2
glad,2
globetrotters,2
goran,2
goto,2
grab,2
graceful,2
graduation,2
granted,2
grateful,2
gray,2
greatly,2
griff,2
grip,2
guarded,2
guns,2
guts,2
h,2
hacked,2
hakeem,2
halfcourt,2
handed,2
handinhand,2
handled,2
happier,2
hardest,2
hat,2
heartbreaking,2
heartbroken,2
heartened,2
heck,2
height,2
helm,2
helpless,2
hero,2
heroes,2
herschel,2
hesitate,2
hesitation,2
hezonja,2
hide,2
hield,2
highoctane,2
highscoring,2
hip,2
hits,2
hoffman,2
hogan,2
holdovers,2
honest,2
honoring,2
hopeful,2
horford,2
horizon,2
hotel,2
hour,2
houstons,2
hulk,2
humbled,2
humility,2
hump,2
hung,2
hurley,2
hype,2
ibaka,2
ignore,2
illadvised,2
illustrated,2
impassioned,2
imperfect,2
impossible,2
improbably,2
improve,2
inadvertently,2
inaugural,2
incorrectly,2
incredibly,2
indelible,2
indians,2
individuals,2
inductees,2
inevitable,2
inexperienced,2
infringement,2
innovator,2
insists,2
instances,2
instant,2
intelligent,2
intent,2
intention,2
interest,2
interior,2
intern,2
internet,2
intriguing,2
ipad,2
iphone,2
irrelevant,2
issued,2
iverson,2
jacksons,2
jerseys,2
jewel,2
joking,2
jonathon,2
jordanowned,2
josh,2
judicious,2
juggernaut,2
julius,2
jumbotron,2
jumpers,2
jumping,2
juniors,2
justin,2
kd,2
kentuckys,2
khris,2
kill,2
king,2
la,2
label,2
lacks,2
lamarcus,2
landed,2
landing,2
lastplace,2
lasts,2
lastsecond,2
laughing,2
lawsuit,2
lawyers,2
layne,2
leaned,2
leaning,2
leaping,2
lebrons,2
leg,2
legal,2
leslie,2
lesser,2
lesson,2
lethal,2
letter,2
levels,2
licensed,2
likened,2
likes,2
limped,2
listed,2
litke,2
livers,2
living,2
longterm,2
loser,2
loud,2
louis,2
loving,2
loyalty,2
loyola,2
loyolachicagos,2
lsus,2
ltd,2
lube,2
lues,2
luxembourg,2
luxury,2
lying,2
madcap,2
madison,2
madrid,2
magical,2
maintained,2
malcolm,2
malik,2
manner,2
manslaughter,2
manu,2
marcus,2
marissa,2
marking,2
marks,2
married,2
marshon,2
maryland,2
mass,2
massachusetts,2
mattered,2
matthews,2
maximum,2
mcmillan,2
meaningless,2
measure,2
medalists,2
medial,2
medication,2
mentor,2
menu,2
mess,2
messages,2
midcourt,2
middleton,2
midpoint,2
midst,2
midwest,2
milky,2
miller,2
millions,2
minecraft,2
minimum,2
mismatch,2
mismatches,2
mlive,2
mo,2
mobility,2
mock,2
mode,2
mojang,2
monstrous,2
monumental,2
morales,2
morris,2
mothra,2
motivated,2
motivation,2
motley,2
mount,2
mounting,2
mouth,2
mozgov,2
mri,2
multitalented,2
muscle,2
mustwin,2
myles,2
mystery,2
napier,2
narrative,2
narrowing,2
nations,2
naturally,2
nbaleading,2
ncaarecord,2
ndemic,2
needless,2
nerlens,2
nervous,2
netflix,2
newcomer,2
newcomers,2
newly,2
newman,2
newspaper,2
nifty,2
nike,2
nodded,2
noels,2
nonfactor,2
nonviolent,2
normally,2
northeast,2
noting,2
nova,2
nowhere,2
obligatory,2
obrien,2
occasionally,2
offering,2
ok,2
olajuwon,2
older,2
oncampus,2
onceinageneration,2
oneanddones,2
oneman,2
onetime,2
onslaught,2
openly,2
operate,2
opposite,2
orange,2
organize,2
organized,2
original,2
orlandos,2
outbreak,2
outcome,2
outscoring,2
outsize,2
outsized,2
outstanding,2
overflow,2
overstate,2
owes,2
owned,2
packed,2
pairing,2
panic,2
parades,2
park,2
parker,2
parks,2
participants,2
participated,2
partnership,2
party,2
paschall,2
passionate,2
patches,2
patriots,2
pause,2
payton,2
peace,2
peak,2
peer,2
peers,2
perfection,2
performed,2
permission,2
perpetual,2
phoenixs,2
photo,2
physically,2
pickandroll,2
piercing,2
pile,2
pioneer,2
pivotal,2
pivoted,2
placed,2
plague,2
planning,2
playmaker,2
plaza,2
plea,2
pledge,2
podcast,2
poetic,2
portlands,2
porzingiss,2
possess,2
possesses,2
postgame,2
pounding,2
powellmnytimes,2
powerhouse,2
precedent,2
predicted,2
predicting,2
prefer,2
preferring,2
prefers,2
pregame,2
preparation,2
prepare,2
preseason,2
presidential,2
prevailed,2
prevented,2
preview,2
previously,2
primary,2
prize,2
prized,2
proceeded,2
products,2
profile,2
profiling,2
programs,2
prohibitive,2
project,2
projection,2
prompt,2
proper,2
propertys,2
prophetic,2
providing,2
proving,2
pubg,2
pull,2
purdue,2
pursuit,2
putative,2
quadriceps,2
qualify,2
qualifying,2
quality,2
quartercentury,2
questionable,2
quickness,2
quinn,2
quote,2
raced,2
radja,2
raise,2
raja,2
ramblers,2
ranadive,2
rank,2
rapidly,2
rarely,2
rarity,2
raucous,2
ravaged,2
raymond,2
reaching,2
reaction,2
realized,2
reborn,2
recorded,2
recovering,2
recovers,2
recovery,2
redhot,2
reduce,2
reduced,2
referee,2
reference,2
referred,2
reflexively,2
refrain,2
regain,2
regarded,2
region,2
regressing,2
regularly,2
reinforcements,2
reins,2
relatively,2
release,2
reliable,2
reliance,2
relief,2
reminder,2
repeat,2
repeated,2
replace,2
replay,2
represent,2
represented,2
require,2
reserved,2
resignation,2
respective,2
responsibility,2
restaurant,2
rested,2
resume,2
retired,2
reuben,2
reunited,2
reutersmarch,2
reveling,2
reverse,2
ribbon,2
ricky,2
ridder,2
rights,2
ripken,2
ripped,2
rising,2
rivalry,2
river,2
roblox,2
robtop,2
rocks,2
ron,2
root,2
rooted,2
routine,2
rudy,2
runnerup,2
rush,2
rust,2
rusty,2
sacrifice,2
sacrificing,2
salary,2
sales,2
salt,2
sampson,2
sandwiches,2
savannah,2
savant,2
scholarship,2
schools,2
scouts,2
scrapping,2
scrappy,2
scream,2
screaming,2
script,2
scrum,2
sea,2
sealed,2
seattle,2
secondleading,2
secondtolast,2
secret,2
secured,2
seek,2
seeking,2
seekonk,2
sefolosha,2
seldom,2
selection,2
selfless,2
selfs,2
sellout,2
sending,2
seniors,2
serge,2
seriesclinching,2
served,2
session,2
settled,2
sevengame,2
shabazz,2
shaky,2
shame,2
shaped,2
sharing,2
shaun,2
shed,2
sheer,2
shifting,2
shiny,2
shirts,2
shocked,2
shoes,2
shopper,2
shore,2
showing,2
shows,2
shut,2
shy,2
sidelines,2
silent,2
simulate,2
simulator,2
singleseason,2
sink,2
situations,2
sixgame,2
sixtime,2
sketches,2
skin,2
slated,2
slim,2
slovenia,2
slowdown,2
smarts,2
smiling,2
snapchat,2
sneakers,2
soared,2
society,2
somewhat,2
sons,2
sorrow,2
sorts,2
sounding,2
southeastern,2
space,2
sparkling,2
speakers,2
specialist,2
spending,2
spindly,2
spine,2
spotted,2
spring,2
spun,2
square,2
stability,2
stack,2
staggering,2
stance,2
standings,2
starkest,2
station,2
statistically,2
statue,2
stature,2
status,2
steer,2
stellar,2
stepback,2
sticking,2
stifling,2
stints,2
stopped,2
stopping,2
store,2
strange,2
stretched,2
strike,2
struck,2
struggles,2
subscription,2
subtle,2
subway,2
suffering,2
suggested,2
suggestion,2
sun,2
superhuman,2
superstars,2
supply,2
surely,2
surging,2
surpass,2
surprisingly,2
surrendered,2
surrounding,2
survived,2
suspects,2
sweating,2
sweeping,2
swish,2
switch,2
tagteam,2
talents,2
talker,2
tape,2
tapped,2
target,2
taylor,2
teach,2
teamed,2
tears,2
teenage,2
telephone,2
tencent,2
tendon,2
tends,2
tensions,2
tenure,2
term,2
test,2
text,2
thirdplace,2
thompsons,2
thorn,2
threatened,2
threeplus,2
threeround,2
thrilled,2
thrive,2
tightly,2
tightlycontested,2
timetable,2
tips,2
tire,2
tokyo,2
tooth,2
topfive,2
tornado,2
totally,2
totals,2
toughest,2
tour,2
tracks,2
tracy,2
tragic,2
transfers,2
traveling,2
treated,2
trend,2
tries,2
trimmed,2
trio,2
tumbled,2
turnaround,2
turnover,2
tuscaloosa,2
tweeted,2
twentytwoyearold,2
twist,2
twodecade,2
twogame,2
twogamestonone,2
ty,2
tyler,2
typical,2
tyus,2
udoka,2
ultimately,2
unbelievable,2
underscores,2
underway,2
uneven,2
unfortunate,2
unit,2
unlike,2
unrest,2
unselfish,2
unstoppable,2
unusually,2
upbeat,2
upgraded,2
uses,2
validated,2
validation,2
value,2
variety,2
various,2
vast,2
verge,2
veterans,2
victim,2
viewed,2
villain,2
violating,2
violation,2
virtual,2
virtually,2
visited,2
visual,2
vocal,2
void,2
voluble,2
w,2
walking,2
walton,2
wandering,2
warm,2
warmups,2
wars,2
water,2
weakest,2
weapon,2
website,2
weekends,2
wellness,2
wells,2
welts,2
whipping,2
whistled,2
wideopen,2
widespread,2
wiggins,2
william,2
williamson,2
wills,2
wings,2
winners,2
wire,2
wish,2
wishes,2
wishing,2
woman,2
wooden,2
workout,2
worn,2
wounded,2
wrapped,2
wrestled,2
wrist,2
writing,2
xavier,2
yeah,2
yelled,2
youngest,2
youtube,2
zekes,2
aba,1
abandon,1
abdicating,1
abdominal,1
abdurrahkman,1
abilities,1
abnormalities,1
absences,1
absolute,1
absorbed,1
abundance,1
academic,1
academically,1
academy,1
acc,1
accepted,1
accepting,1
accidentally,1
accolades,1
accomplishment,1
accountability,1
accountable,1
accumulated,1
accumulating,1
accuracy,1
accusations,1
accused,1
ace,1
achieve,1
acquisition,1
active,1
actively,1
acts,1
acuity,1
ad,1
adamant,1
addiction,1
addressing,1
adds,1
adebayo,1
adept,1
adieu,1
adjourned,1
adjusted,1
adjusting,1
adjustment,1
adjustments,1
admiration,1
admire,1
admired,1
admission,1
admonished,1
adoration,1
adrian,1
adults,1
advanced,1
adverse,1
advise,1
advisory,1
aereon,1
aerosmith,1
aesthetically,1
afar,1
affected,1
affiliated,1
afternoon,1
agame,1
agents,1
agility,1
agree,1
agreement,1
agrees,1
aguirre,1
ailing,1
aimed,1
airballed,1
airborne,1
airdrumming,1
airness,1
akin,1
alamodome,1
alarm,1
albeit,1
albert,1
aldrich,1
aldridges,1
alex,1
alford,1
ali,1
alifrazier,1
allamerica,1
allegedly,1
allergic,1
allergy,1
alleviate,1
alln,1
allnba,1
allout,1
allows,1
alpha,1
altered,1
altering,1
alternativeuniverse,1
altman,1
altogether,1
alwaysincontrol,1
alzheimers,1
amare,1
amassing,1
ambivalence,1
ambushed,1
amends,1
americas,1
amid,1
amir,1
ammunition,1
analytics,1
analyze,1
anchor,1
andone,1
andover,1
anew,1
angelesarea,1
angels,1
anger,1
anguish,1
announce,1
announcers,1
announcing,1
annoyances,1
annual,1
anointed,1
anomalous,1
anthem,1
anticipating,1
anxious,1
anyones,1
apartments,1
apex,1
apologize,1
apologized,1
apology,1
apparent,1
appendages,1
applauding,1
appointed,1
appreciative,1
approaching,1
appropriate,1
approved,1
approximately,1
aratonjune,1
argonauts,1
arm,1
armored,1
army,1
arose,1
arrest,1
arrive,1
arsdale,1
arsenal,1
artful,1
artfully,1
arthur,1
articles,1
artistry,1
artreyo,1
ascendant,1
asheville,1
askew,1
asleep,1
asm,1
aspects,1
assassinated,1
assemble,1
assembled,1
assertions,1
assessment,1
asset,1
assigned,1
assigning,1
assistants,1
assisted,1
assuming,1
assumption,1
assure,1
assured,1
assuredly,1
astonishing,1
athletics,1
atkinson,1
atmosphere,1
atoned,1
att,1
attached,1
attacked,1
attendant,1
attendees,1
attending,1
attles,1
attractive,1
attrition,1
audacious,1
audacity,1
aura,1
australia,1
authorities,1
authorized,1
auto,1
avery,1
avid,1
avoids,1
awaiting,1
awarded,1
awe,1
awed,1
awesome,1
awkwardly,1
background,1
backing,1
backside,1
backspinning,1
backup,1
backwater,1
badguy,1
badly,1
bag,1
bagleys,1
bags,1
bahsehrah,1
bailey,1
bailing,1
baiting,1
balanced,1
balancing,1
baldwin,1
ballad,1
balletic,1
ballhandlers,1
ballhandling,1
ballmer,1
balloon,1
baltimore,1
bam,1
bamba,1
bananas,1
bandwagon,1
bangedup,1
bankedin,1
banking,1
banner,1
banshees,1
baptism,1
barack,1
barbershoptype,1
barbs,1
bare,1
barea,1
barechested,1
bargain,1
bargained,1
bargaining,1
barkley,1
barrage,1
barrages,1
barred,1
barreling,1
barricades,1
barring,1
barton,1
baseballcrazy,1
basking,1
bat,1
batch,1
bath,1
bathrooms,1
baton,1
battier,1
batting,1
beard,1
bearing,1
bears,1
beautifully,1
beauty,1
becerra,1
beckhams,1
bedeviling,1
bedford,1
beef,1
beeline,1
beer,1
befitting,1
befriended,1
begun,1
behavior,1
behold,1
behoove,1
beirut,1
believeland,1
believing,1
bell,1
beloved,1
belshazzar,1
belts,1
benches,1
benchwarmer,1
beneficial,1
bent,1
bequeathed,1
berea,1
bernard,1
bernstein,1
berry,1
bestguess,1
bestofnine,1
bestofthree,1
bestscoring,1
bestsellers,1
bestserved,1
betting,1
beulah,1
beverly,1
bias,1
bibbs,1
bickerstaff,1
bicycle,1
bicycles,1
bidding,1
bierman,1
bigname,1
bigs,1
bigscreen,1
bigtime,1
bilas,1
billed,1
billing,1
billion,1
billionaire,1
birch,1
birth,1
birthday,1
bismack,1
bitmoji,1
bitstrips,1
bitter,1
biyombo,1
bizarre,1
blackout,1
blackt,1
blackwell,1
blakes,1
blankets,1
blankly,1
blaring,1
blast,1
blasts,1
blatts,1
bledsoe,1
blending,1
blessed,1
blessedly,1
blindly,1
bling,1
blissfully,1
bliveau,1
blockbuster,1
blood,1
bloods,1
bloons,1
blowouts,1
bluechip,1
bluecollar,1
blueprint,1
blundered,1
blunt,1
boldly,1
boldness,1
bolster,1
bomb,1
bonded,1
books,1
boost,1
bore,1
bored,1
boring,1
borne,1
boss,1
botched,1
bottled,1
bottomfeeding,1
bouncing,1
bound,1
bounty,1
bourne,1
bowls,1
bows,1
boyds,1
boyhood,1
brad,1
brag,1
brain,1
branched,1
branchjune,1
brandname,1
brandnew,1
brash,1
brashness,1
bravely,1
breakaway,1
breakneck,1
breakthrough,1
breathtaking,1
breen,1
breeze,1
brick,1
bricks,1
bright,1
brightest,1
broadway,1
brojust,1
brokendown,1
bromwichjune,1
bromwichmay,1
brooded,1
bruce,1
bruh,1
brunt,1
brushing,1
brutal,1
bryan,1
bucketgetter,1
bug,1
buildup,1
bulk,1
bulldogs,1
bumping,1
burbs,1
burdened,1
burger,1
burial,1
burke,1
burning,1
burnout,1
businesslike,1
businessman,1
busted,1
busy,1
butlers,1
buttersoft,1
buzz,1
buzzerbeater,1
buzzing,1
buzzsawed,1
byline,1
cailyn,1
calculating,1
caleb,1
californiano,1
caliparis,1
camaraderie,1
camouflage,1
campaign,1
canadas,1
canadian,1
canceling,1
cancelling,1
candidates,1
canny,1
capabilities,1
capacity,1
capitalized,1
capped,1
captain,1
caption,1
captivated,1
capturing,1
card,1
cardinals,1
careerhighs,1
carefree,1
caris,1
carrier,1
carrington,1
carroll,1
carrying,1
carters,1
carthage,1
cartilage,1
cashes,1
cassius,1
casspi,1
casting,1
casually,1
cat,1
catalyst,1
catalysts,1
catch,1
catching,1
catthatswallowedthecanary,1
causing,1
caution,1
cautionary,1
cautioned,1
cautious,1
cavalry,1
caveat,1
caved,1
cawthon,1
ceding,1
celebrating,1
celebrations,1
celebratory,1
celticslakers,1
cemented,1
centerpiece,1
central,1
century,1
cephus,1
cfl,1
chair,1
chairman,1
challenged,1
championshipcaliber,1
championshipwinning,1
chandler,1
changer,1
chanted,1
chaos,1
characterized,1
charge,1
charisma,1
charity,1
charlotteorlando,1
charlottes,1
charming,1
chase,1
chasedown,1
chastised,1
chastising,1
chat,1
chatter,1
chattier,1
cheat,1
cheatham,1
check,1
checks,1
cheered,1
cheers,1
cheese,1
chefs,1
chemistry,1
cherry,1
chestbumping,1
chesttochest,1
chew,1
chewing,1
chicken,1
childhood,1
childlike,1
chill,1
chiozza,1
chip,1
chipped,1
chippiness,1
chipping,1
chiropractor,1
chiseled,1
choked,1
chokehold,1
chore,1
chriss,1
christian,1
chronic,1
chuck,1
chunk,1
churn,1
circles,1
circuit,1
circumstance,1
circus,1
circuses,1
cited,1
citizen,1
citizenpolice,1
citizens,1
citizenship,1
claims,1
clara,1
clarke,1
classes,1
classical,1
classroom,1
clause,1
cleanly,1
cleared,1
clemson,1
clenched,1
clevelandthemed,1
clichd,1
cliff,1
clinic,1
clipper,1
clobbered,1
clung,1
clunkers,1
clyde,1
coal,1
coannouncer,1
coasted,1
coated,1
cochran,1
code,1
cody,1
cofavorite,1
coffin,1
cog,1
cohesive,1
cohosts,1
coincidence,1
colin,1
collaboration,1
colleague,1
collectively,1
collegebasketball,1
collegial,1
collins,1
collinss,1
collinsworth,1
color,1
colored,1
coloring,1
columnist,1
comatose,1
combatants,1
combinations,1
combine,1
combinestyle,1
combsivzbl,1
combustible,1
comebacks,1
comedies,1
comedy,1
comelately,1
comfort,1
comforted,1
comgomoiciiit,1
comhdlgxktm,1
comical,1
comjpevoogqyl,1
command,1
commanding,1
commentator,1
commenters,1
committee,1
committees,1
commodity,1
communications,1
communicative,1
communities,1
comparable,1
compelled,1
competitions,1
compiling,1
complacency,1
complaint,1
complementary,1
complex,1
complicated,1
compnewberry,1
compounded,1
compton,1
computer,1
comrybdioumv,1
comsearchpaulnewberry,1
comtbjbdrvtj,1
comveoqvdla,1
comzxhjsquef,1
conceded,1
conceived,1
concentration,1
concerned,1
concocted,1
concussionlike,1
condensed,1
conditioning,1
conduct,1
conducted,1
conducts,1
conferencebest,1
confess,1
confessed,1
confined,1
confirmed,1
confrontations,1
confronted,1
confronting,1
confronts,1
confusion,1
connection,1
connie,1
connoisseurs,1
conscientious,1
consciousness,1
consecutively,1
consensus,1
consequences,1
conservative,1
conserved,1
considerable,1
consisted,1
consolation,1
constantlyswitching,1
constants,1
consulting,1
consumed,1
consumption,1
containment,1
contemplating,1
contended,1
contending,1
contends,1
content,1
contention,1
continually,1
continuity,1
continuous,1
contrary,1
contrasting,1
contribute,1
contributes,1
contributors,1
controller,1
controlling,1
contusion,1
converged,1
conversely,1
convert,1
converted,1
convicted,1
convinced,1
cooled,1
cooperative,1
copies,1
coping,1
coproducer,1
coproducers,1
corners,1
corookie,1
corporation,1
correct,1
cosbyroundtree,1
costly,1
cotton,1
couches,1
coughed,1
couldve,1
counsel,1
counterbalance,1
counterintuitive,1
counterpoint,1
counting,1
countless,1
countries,1
countrys,1
county,1
coup,1
coveted,1
covington,1
cowboys,1
crack,1
craftiness,1
cranky,1
crash,1
crawford,1
craze,1
craziness,1
credence,1
credited,1
crew,1
cried,1
cries,1
crisp,1
crispness,1
critic,1
criticized,1
criticizing,1
crossed,1
crosshairs,1
crowds,1
crowed,1
crucible,1
cruise,1
cruises,1
crumbs,1
crunchtime,1
crushed,1
crypt,1
crystal,1
cuban,1
cubs,1
cues,1
cultures,1
cunning,1
cups,1
curb,1
curfew,1
curiosity,1
curious,1
curiously,1
cushy,1
custody,1
cute,1
cynthia,1
cyrus,1
daily,1
dale,1
dallasdetroit,1
damaged,1
damages,1
damper,1
danced,1
dangelo,1
danger,1
dangerous,1
dangerously,1
daniels,1
danilo,1
dantley,1
dantonis,1
danuel,1
dario,1
darker,1
darren,1
dashed,1
dashing,1
datelines,1
daughters,1
dazed,1
dazzled,1
de,1
deaaron,1
deadpanned,1
dealer,1
dealerships,1
dean,1
deb,1
debilitating,1
debut,1
deceiving,1
decidedly,1
decimated,1
decisive,1
decked,1
declaration,1
declarative,1
declares,1
declaring,1
decorated,1
dedication,1
dedmon,1
deeper,1
deepest,1
defeating,1
defenseoriented,1
defenses,1
defer,1
defiance,1
define,1
defined,1
defining,1
definition,1
deflated,1
deflating,1
deflection,1
degeorge,1
degree,1
degrees,1
dejected,1
deked,1
dekes,1
delicious,1
delilah,1
delivering,1
delivers,1
delivery,1
delon,1
demand,1
demanded,1
demands,1
demarre,1
demolition,1
demonstration,1
demoralized,1
demoralizing,1
deng,1
denounce,1
denounced,1
denouncing,1
deny,1
departures,1
dependent,1
depending,1
depict,1
depicting,1
depicts,1
depleted,1
depression,1
derailed,1
derek,1
derided,1
derrick,1
descent,1
describe,1
deserve,1
design,1
desire,1
despairing,1
desperation,1
destiny,1
destroyed,1
destroying,1
destruction,1
detectors,1
determination,1
determining,1
detour,1
deviation,1
devon,1
devoted,1
devotees,1
dewayne,1
dexter,1
dexterity,1
dhamir,1
diamond,1
dick,1
die,1
diehard,1
diet,1
differences,1
differential,1
differently,1
diffuse,1
digging,1
digital,1
dillon,1
dimensions,1
dimes,1
dined,1
diners,1
direct,1
disadvantage,1
disagreed,1
disagrees,1
disappeared,1
disappointed,1
disarray,1
disastrous,1
discipline,1
discomfort,1
disconnect,1
discouraged,1
discuss,1
discussed,1
discussion,1
discussions,1
dishes,1
dismantling,1
dismay,1
dismiss,1
dismissing,1
disparities,1
dispassionately,1
displays,1
disproportionate,1
dispute,1
disregarded,1
disrespect,1
disrespectful,1
dissected,1
dissenters,1
distaste,1
distinction,1
distort,1
distraction,1
distributed,1
ditch,1
diverse,1
dividends,1
divorce,1
dizzy,1
dlist,1
dmoog,1
dna,1
doak,1
doc,1
doctor,1
doctors,1
documentary,1
dodging,1
doitall,1
dollar,1
dolnick,1
dolores,1
domestic,1
domination,1
dominguez,1
dominican,1
donation,1
donovan,1
doomed,1
doorman,1
dope,1
doping,1
dorian,1
doris,1
dorm,1
dormitory,1
dotted,1
doubled,1
doubledouble,1
doubletechnical,1
doubtful,1
doubtlessly,1
doused,1
dove,1
dovetailed,1
downcourt,1
downturn,1
dozen,1
dozing,1
dragged,1
dragons,1
draining,1
dramatic,1
draped,1
drapejune,1
dressed,1
dressing,1
dribbled,1
